10000	0
0	0
0	0
0.0    1.57991783176e+17
4.800480048e-06    1.57352567777e+17
9.60096009601e-06    1.55456305863e+17
1.4401440144e-05    1.5236610183e+17
1.9201920192e-05    1.4818369355e+17
2.400240024e-05    1.43044500217e+17
2.8802880288e-05    1.37111081095e+17
3.3603360336e-05    1.30565368931e+17
3.8403840384e-05    1.23600107709e+17
4.3204320432e-05    1.16409964975e+17
4.800480048e-05    1.09182801965e+17
5.28052805281e-05    1.02091569455e+17
5.76057605761e-05    9.52872549409e+16
6.24062406241e-05    8.88932398522e+16
6.72067206721e-05    8.30013385352e+16
7.20072007201e-05    7.7669688772e+16
7.68076807681e-05    7.2922553125e+16
8.16081608161e-05    6.87519779931e+16
8.64086408641e-05    6.51211498061e+16
9.12091209121e-05    6.19691916866e+16
9.60096009601e-05    5.92170648831e+16
0.000100810081008    5.67741819324e+16
0.000105610561056    5.45453060804e+16
0.000110411041104    5.24373056562e+16
0.000115211521152    5.03653528779e+16
0.0001200120012    4.8258202337e+16
0.000124812481248    4.60622519999e+16
0.000129612961296    4.37441744861e+16
0.000134413441344    4.12920030936e+16
0.000139213921392    3.87146593104e+16
0.00014401440144    3.60400098639e+16
0.000148814881488    3.33116352885e+16
0.000153615361536    3.05845726576e+16
0.000158415841584    2.79203575072e+16
0.000163216321632    2.53817302659e+16
0.00016801680168    2.30273883109e+16
0.000172817281728    2.09071552904e+16
0.000177617761776    1.90579053951e+16
0.000182418241824    1.75005242051e+16
0.000187218721872    1.62381133681e+16
0.00019201920192    1.52555586215e+16
0.000196819681968    1.45204853531e+16
0.000201620162016    1.39855292651e+16
0.000206420642064    1.35917581085e+16
0.000211221122112    1.32729998992e+16
0.00021602160216    1.2960768818e+16
0.000220822082208    1.25894363678e+16
0.000225622562256    1.21012752561e+16
0.000230423042304    1.14510082742e+16
0.000235223522352    1.06095239903e+16
0.0002400240024    9.56647354635e+15
0.000244824482448    8.331534993e+15
0.000249624962496    6.9342188437e+15
0.000254425442544    5.4221853281e+15
0.000259225922592    3.85814397792e+15
0.00026402640264    2.31550322676e+15
0.000268826882688    8.73025347157e+14
0.000273627362736    -3.91185466268e+14
0.000278427842784    -1.40598156064e+15
0.000283228322832    -2.11334761777e+15
0.00028802880288    -2.47404137194e+15
0.000292829282928    -2.47230991576e+15
0.000297629762976    -2.11934045934e+15
0.000302430243024    -1.45517503555e+15
0.000307230723072    -5.48907558355e+14
0.00031203120312    5.02916474479e+14
0.000316831683168    1.57966866183e+15
0.000321632163216    2.54163695973e+15
0.000326432643264    3.23641545178e+15
0.000331233123312    3.50635521861e+15
0.00033603360336    3.19667609628e+15
0.000340834083408    2.16379137514e+15
0.000345634563456    2.83375947825e+14
0.000350435043504    -2.54228537596e+15
0.000355235523552    -6.37809884054e+15
0.0003600360036    -1.12514818169e+16
0.000364836483648    -1.71494897404e+16
0.000369636963696    -2.40179379794e+16
